x, y, label
96,3,-1
54,3,-1
61,1,-1
75,8,-1
72,5,-1
37,1,-1
76,6,-1
39,2,-1
84,1,-1
49,4,-1
42,9,-1
47,7,-1
68,5,-1
87,2,-1
35,7,-1
75,1,-1
67,6,-1
72,4,-1
52,8,-1
60,6,-1
78,7,-1
35,1,-1
48,5,-1
68,7,-1
53,3,-1
71,9,-1
89,2,-1
86,1,-1
95,7,-1
83,2,-1
66,4,-1
87,1,-1
91,4,-1
51,4,-1
68,7,-1
44,3,-1
76,1,-1
46,7,-1
89,8,-1
78,5,-1
35,2,-1
44,1,-1
83,1,-1
60,4,-1
81,3,-1
60,2,-1
94,3,-1
62,4,-1
33,4,-1
41,6,-1
52,6,-1
95,1,-1
43,8,-1
38,4,-1
94,9,-1
67,3,-1
54,9,-1
52,1,-1
87,1,-1
62,7,-1
90,6,-1
51,4,-1
36,5,-1
73,2,-1
89,3,-1
74,4,-1
49,3,-1
91,4,-1
69,1,-1
76,3,-1
67,1,-1
85,4,-1
69,6,-1
57,1,-1
52,2,-1
42,2,-1
40,2,-1
96,6,-1
53,9,-1
35,4,-1
37,3,-1
96,5,-1
58,5,-1
32,4,-1
74,1,-1
56,4,-1
58,5,-1
33,1,-1
46,4,-1
51,9,-1
56,1,-1
50,8,-1
95,2,-1
89,8,-1
80,4,-1
47,1,-1
57,7,-1
75,9,-1
73,4,-1
54,8,-1
48,5,-1
60,5,-1
80,5,-1
89,3,-1
63,8,-1
54,4,-1
85,3,-1
83,2,-1
75,3,-1
42,2,-1
42,2,-1
59,7,-1
38,2,-1
54,9,-1
38,9,-1
71,2,-1
94,5,-1
50,9,-1
97,2,-1
73,6,-1
97,9,-1
36,4,-1
34,3,-1
34,7,-1
56,5,-1
35,9,-1
32,5,-1
88,9,-1
61,1,-1
92,1,-1
88,1,-1
67,5,-1
36,2,-1
79,2,-1
48,8,-1
84,3,-1
85,7,-1
59,6,-1
83,9,-1
66,4,-1
94,5,-1
36,8,-1
40,9,-1
43,8,-1
63,8,-1
93,1,-1
84,2,-1
34,8,-1
42,7,-1
40,1,-1
36,1,-1
58,7,-1
50,6,-1
41,3,-1
52,9,-1
71,2,-1
49,6,-1
41,7,-1
85,1,-1
75,9,-1
89,9,-1
51,9,-1
71,2,-1
81,6,-1
69,2,-1
79,3,-1
40,4,-1
70,2,-1
47,7,-1
79,2,-1
43,2,-1
92,7,-1
34,5,-1
94,3,-1
43,5,-1
46,9,-1
47,3,-1
54,1,-1
76,9,-1
53,4,-1
50,5,-1
82,4,-1
88,6,-1
38,6,-1
92,3,-1
88,2,-1
56,4,-1
45,1,-1
92,4,-1
59,8,-1
46,7,-1
38,8,-1
78,1,-1
63,4,-1
84,9,-1
85,7,-1
68,3,-1
92,4,-1
56,3,-1
40,3,-1
33,3,-1
51,3,-1
33,7,-1
55,7,-1
66,6,-1
53,9,-1
95,4,-1
68,1,-1
33,3,-1
66,1,-1
54,4,-1
96,9,-1
96,8,-1
53,2,-1
62,9,-1
71,3,-1
51,9,-1
32,3,-1
77,6,-1
45,4,-1
54,8,-1
41,8,-1
79,3,-1
97,6,-1
72,1,-1
32,4,-1
61,2,-1
87,1,-1
58,4,-1
69,6,-1
36,2,-1
87,6,-1
83,8,-1
41,9,-1
33,6,-1
58,6,-1
50,2,-1
77,9,-1
56,1,-1
35,5,-1
67,2,-1
72,3,-1
81,4,-1
45,6,-1
91,8,-1
73,1,-1
33,1,-1
97,1,-1
70,5,-1
34,9,-1
84,6,-1
56,7,-1
91,8,-1
49,3,-1
40,9,-1
48,3,-1
80,2,-1
42,5,-1
52,2,-1
58,9,-1
37,3,-1
46,2,-1
34,7,-1
91,1,-1
34,4,-1
88,7,-1
76,5,-1
95,4,-1
91,9,-1
97,6,-1
36,2,-1
94,4,-1
95,9,-1
93,7,-1
63,6,-1
58,5,-1
78,6,-1
41,1,-1
77,6,-1
73,2,-1
35,1,-1
95,3,-1
78,5,-1
91,1,-1
53,5,-1
51,9,-1
63,5,-1
83,7,-1
61,7,-1
50,4,-1
34,1,-1
46,3,-1
95,3,-1
44,5,-1
72,7,-1
91,3,-1
41,4,-1
85,2,-1
85,3,-1
92,5,-1
66,9,-1
33,4,-1
89,6,-1
58,4,-1
53,7,-1
37,8,-1
40,4,-1
56,6,-1
77,1,-1
97,5,-1
45,7,-1
40,7,-1
79,5,-1
61,9,-1
92,3,-1
62,5,-1
57,5,-1
74,2,-1
91,6,-1
68,4,-1
72,7,-1
33,9,-1
67,4,-1
66,4,-1
75,5,-1
49,8,-1
32,8,-1
37,6,-1
39,3,-1
88,7,-1
77,7,-1
91,4,-1
53,4,-1
70,7,-1
39,9,-1
77,8,-1
86,4,-1
96,7,-1
90,1,-1
79,1,-1
82,7,-1
76,2,-1
92,2,-1
96,6,-1
38,3,-1
70,7,-1
48,8,-1
83,7,-1
83,4,-1
55,4,-1
69,3,-1
86,2,-1
76,3,-1
54,1,-1
32,7,-1
50,8,-1
75,5,-1
68,2,-1
78,3,-1
75,3,-1
54,3,-1
57,6,-1
50,6,-1
79,4,-1
55,6,-1
56,8,-1
73,1,-1
89,8,-1
63,9,-1
41,7,-1
32,8,-1
83,6,-1
50,6,-1
32,1,-1
51,9,-1
73,7,-1
46,3,-1
83,4,-1
34,9,-1
81,3,-1
59,4,-1
44,7,-1
95,9,-1
74,6,-1
53,4,-1
43,6,-1
47,2,-1
45,3,-1
58,2,-1
62,8,-1
76,8,-1
64,2,-1
58,5,-1
79,1,-1
97,7,-1
33,7,-1
71,2,-1
88,6,-1
56,4,-1
44,9,-1
72,3,-1
61,9,-1
34,9,-1
74,6,-1
63,8,-1
35,2,-1
69,5,-1
60,6,-1
55,4,-1
34,2,-1
32,1,-1
32,1,-1
44,6,-1
59,2,-1
53,9,-1
91,1,-1
85,3,-1
58,4,-1
38,8,-1
46,6,-1
79,6,-1
92,6,-1
33,5,-1
50,4,-1
47,6,-1
42,6,-1
36,8,-1
56,2,-1
67,5,-1
87,8,-1
33,1,-1
85,5,-1
94,5,-1
87,2,-1
89,3,-1
77,5,-1
83,7,-1
73,5,-1
61,6,-1
70,1,-1
41,9,-1
44,1,-1
57,2,-1
94,8,-1
92,7,-1
92,1,-1
44,1,-1
50,3,-1
57,6,-1
34,2,-1
53,1,-1
56,2,-1
77,2,-1
59,3,-1
38,7,-1
94,9,-1
51,2,-1
53,2,-1
65,4,-1
60,9,-1
67,6,-1
59,8,-1
46,3,-1
52,9,-1
65,6,-1
84,3,-1
79,4,-1
65,5,-1
68,5,-1
69,7,-1
43,3,-1
86,8,-1
97,7,-1
47,5,-1
45,6,-1
47,4,-1
75,4,-1
78,7,-1
76,7,-1
61,8,-1
46,9,-1
62,1,-1
33,6,-1
58,3,-1
81,5,-1
54,1,-1
60,6,-1
84,1,-1
75,8,-1
83,3,-1
43,8,-1
88,3,-1
69,2,-1
71,5,-1
48,2,-1
37,5,-1
32,8,-1
87,9,-1
69,6,-1
74,2,-1
62,7,-1
49,4,-1
60,9,-1
69,4,-1
96,4,-1
73,6,-1
58,7,-1
76,4,-1
94,4,-1
51,2,-1
49,8,-1
51,2,-1
59,8,-1
78,3,-1
57,2,-1
84,2,-1
80,9,-1
53,6,-1
56,2,-1
47,4,-1
55,5,-1
37,8,-1
71,6,-1
49,4,-1
78,8,-1
51,3,-1
63,7,-1
95,5,-1
91,2,-1
75,9,-1
77,7,-1
65,5,-1
76,1,-1
44,9,-1
53,5,-1
62,3,-1
54,3,-1
36,3,-1
47,4,-1
32,4,-1
91,2,-1
41,6,-1
86,7,-1
89,6,-1
79,7,-1
53,6,-1
62,6,-1
88,5,-1
69,7,-1
92,4,-1
49,3,-1
77,6,-1
53,6,-1
33,6,-1
87,7,-1
75,3,-1
52,1,-1
62,2,-1
42,4,-1
85,7,-1
83,6,-1
54,5,-1
75,9,-1
86,2,-1
36,9,-1
75,8,-1
73,6,-1
86,7,-1
92,8,-1
82,6,-1
44,4,-1
57,7,-1
76,1,-1
47,8,-1
76,2,-1
47,4,-1
68,4,-1
52,2,-1
92,9,-1
43,5,-1
35,7,-1
48,4,-1
46,9,-1
95,1,-1
51,2,-1
82,1,-1
40,2,-1
97,9,-1
52,5,-1
87,6,-1
80,9,-1
35,4,-1
67,1,-1
62,5,-1
78,8,-1
37,3,-1
94,9,-1
54,5,-1
73,7,-1
41,4,-1
92,5,-1
40,8,-1
56,8,-1
44,4,-1
47,1,-1
38,4,-1
44,5,-1
80,6,-1
64,9,-1
41,8,-1
38,9,-1
38,6,-1
54,8,-1
69,6,-1
52,6,-1
95,1,-1
91,8,-1
37,9,-1
38,9,-1
60,5,-1
60,3,-1
42,8,-1
34,1,-1
93,9,-1
62,7,-1
77,6,-1
86,5,-1
43,5,-1
83,3,-1
58,5,-1
45,3,-1
84,9,-1
63,9,-1
37,5,-1
56,6,-1
51,1,-1
41,1,-1
83,2,-1
40,9,-1
70,5,-1
97,2,-1
39,6,-1
51,9,-1
77,7,-1
59,5,-1
42,9,-1
35,2,-1
94,7,-1
52,5,-1
45,3,-1
53,2,-1
50,3,-1
39,1,-1
81,8,-1
60,5,-1
77,1,-1
41,8,-1
88,2,-1
52,1,-1
60,3,-1
74,3,-1
62,7,-1
53,2,-1
56,6,-1
96,4,-1
92,9,-1
95,5,-1
86,7,-1
71,2,-1
78,7,-1
89,5,-1
69,1,-1
32,7,-1
54,4,-1
76,3,-1
69,4,-1
82,4,-1
88,8,-1
71,9,-1
89,9,-1
71,2,-1
60,4,-1
88,3,-1
40,3,-1
42,4,-1
40,7,-1
71,2,-1
66,7,-1
42,6,-1
86,8,-1
63,1,-1
74,4,-1
47,4,-1
81,4,-1
62,5,-1
71,3,-1
45,6,-1
85,5,-1
51,9,-1
44,4,-1
35,9,-1
86,5,-1
94,8,-1
37,8,-1
61,8,-1
67,6,-1
32,2,-1
72,8,-1
37,7,-1
79,9,-1
57,5,-1
97,1,-1
62,7,-1
50,8,-1
85,6,-1
48,9,-1
57,8,-1
75,6,-1
90,4,-1
68,5,-1
76,4,-1
36,8,-1
50,3,-1
38,5,-1
51,3,-1
61,7,-1
50,8,-1
95,4,-1
60,7,-1
33,8,-1
61,4,-1
79,6,-1
49,9,-1
83,1,-1
45,4,-1
56,6,-1
38,8,-1
55,7,-1
77,9,-1
94,8,-1
73,8,-1
85,4,-1
79,8,-1
84,3,-1
52,8,-1
57,6,-1
34,3,-1
78,3,-1
95,7,-1
97,9,-1
96,7,-1
35,5,-1
48,5,-1
59,2,-1
43,5,-1
63,8,-1
76,5,-1
34,4,-1
58,3,-1
40,9,-1
95,4,-1
40,7,-1
85,6,-1
75,9,-1
93,1,-1
55,1,-1
77,9,-1
96,9,-1
66,9,-1
38,9,-1
94,6,-1
84,8,-1
38,2,-1
57,7,-1
78,6,-1
36,6,-1
72,7,-1
88,2,-1
76,2,-1
42,9,-1
69,8,-1
80,1,-1
80,9,-1
82,3,-1
48,5,-1
96,4,-1
84,1,-1
43,9,-1
58,1,-1
34,8,-1
70,9,-1
74,2,-1
47,4,-1
76,2,-1
61,3,-1
93,6,-1
57,9,-1
74,5,-1
86,7,-1
81,5,-1
93,8,-1
83,7,-1
74,1,-1
75,9,-1
50,1,-1
76,3,-1
34,1,-1
41,2,-1
44,3,-1
49,7,-1
40,3,-1
53,5,-1
63,3,-1
54,5,-1
62,1,-1
43,9,-1
44,1,-1
76,5,-1
43,9,-1
69,7,-1
53,8,-1
56,5,-1
93,5,-1
86,3,-1
67,1,-1
92,6,-1
90,2,-1
66,2,-1
74,2,-1
32,2,-1
78,9,-1
58,3,-1
57,1,-1
66,1,-1
77,9,-1
85,2,-1
50,9,-1
95,1,-1
82,7,-1
44,6,-1
79,2,-1
58,1,-1
90,1,-1
81,4,-1
51,9,-1
39,9,-1
47,2,-1
74,5,-1
71,2,-1
52,1,-1
45,5,-1
37,4,-1
54,7,-1
60,5,-1
96,9,-1
58,9,-1
70,7,-1
48,5,-1
67,8,-1
50,7,-1
43,1,-1
79,6,-1
59,8,-1
54,2,-1
74,7,-1
64,8,-1
90,1,-1
83,7,-1
48,2,-1
50,2,-1
87,5,-1
75,2,-1
52,7,-1
53,6,-1
51,8,-1
79,2,-1
47,9,-1
86,4,-1
85,8,-1
73,7,-1
95,4,-1
55,6,-1
64,5,-1
69,5,-1
57,4,-1
92,1,-1
94,9,-1
42,8,-1
55,3,-1
87,6,-1
39,2,-1
70,4,-1
42,5,-1
53,8,-1
88,8,-1
78,2,-1
76,8,-1
33,7,-1
60,5,-1
43,8,-1
89,5,-1
95,7,-1
69,3,-1
93,2,-1
83,7,-1
40,4,-1
89,5,-1
33,2,-1
65,6,-1
68,9,-1
61,4,-1
64,3,-1
87,2,-1
73,5,-1
54,3,-1
78,7,-1
67,6,-1
43,2,-1
47,9,-1
90,6,-1
60,2,-1
91,9,-1
76,7,-1
50,2,-1
32,3,-1
40,3,-1
34,4,-1
40,6,-1
65,6,-1
77,4,-1
91,6,-1
72,5,-1
86,9,-1
46,7,-1
95,6,-1
89,6,-1
72,9,-1
49,3,-1
56,2,-1
46,2,-1
53,8,-1
88,9,-1
72,7,-1
48,3,-1
41,5,-1
87,1,-1
97,6,-1
33,1,-1
73,6,-1
58,6,-1
66,7,-1
48,1,-1
45,6,-1
47,6,-1
54,6,-1
95,8,-1
41,9,-1
34,7,-1
85,2,-1
89,3,-1
43,4,-1
44,7,-1
88,9,-1
53,7,-1
84,6,-1
79,3,-1
64,2,-1
32,5,-1
75,3,-1
53,1,-1
45,3,-1
94,4,-1
79,2,-1
44,7,-1
61,5,-1
81,6,-1
88,8,-1
51,2,-1
82,8,-1
56,2,-1
82,9,-1
49,4,-1
58,2,-1
47,1,-1
66,3,-1
55,8,-1
68,9,-1
70,2,-1
72,8,-1
61,6,-1
77,6,-1
51,3,-1
55,3,-1
43,6,-1
36,7,-1
74,3,-1
70,8,-1
63,9,-1
63,4,-1
60,9,-1
62,8,-1
74,4,-1
53,3,-1
85,7,-1
59,7,-1
45,3,-1
70,2,-1
88,2,-1
81,4,-1
44,5,-1
95,1,-1
78,6,-1
88,7,-1
94,6,-1
34,7,-1
45,2,-1
50,1,-1
58,4,-1
80,8,-1
37,6,-1
91,2,-1
43,1,-1
67,7,-1
39,6,-1
62,9,-1
52,3,-1
89,9,-1
42,8,-1
56,4,-1
63,7,-1
35,2,-1
37,1,-1
63,9,-1
61,4,-1
48,7,-1
82,9,-1
81,3,-1
89,8,-1
55,2,-1
65,5,-1
84,9,-1
86,9,-1
75,5,-1
48,8,-1
94,1,-1
64,7,-1
89,2,-1
43,9,-1
68,9,-1
32,3,-1
91,3,-1
97,1,-1
84,5,-1
63,8,-1
44,7,-1
55,8,-1
97,4,-1
36,6,-1
58,5,-1
46,8,-1
78,7,-1
33,3,-1
76,9,-1
86,5,-1
94,1,-1
40,5,-1
39,2,-1
63,7,-1
73,7,-1
84,5,-1
82,2,-1
56,9,-1
38,7,-1
49,5,-1
63,3,-1
60,8,-1
82,9,-1
95,7,-1
62,2,-1
49,6,-1
86,8,-1
62,9,-1
39,3,-1
47,2,-1
59,5,-1
32,8,-1
54,5,-1
50,7,-1
94,3,-1
73,8,-1
79,1,-1
45,6,-1
46,9,-1
38,8,-1
46,3,-1
35,6,-1
86,3,-1
63,3,-1
67,6,-1
85,9,-1
91,9,-1
60,5,-1
53,9,-1
45,6,-1
48,6,-1
54,1,-1
44,1,-1
94,3,-1
50,1,-1
53,9,-1
72,8,-1
55,9,-1
43,9,-1
77,9,-1
40,4,-1
74,7,-1
93,7,-1
72,8,-1
89,9,-1
40,1,-1
79,5,-1
42,4,-1
94,1,-1
69,4,-1
50,3,-1
90,1,-1
42,5,-1
50,6,-1
42,9,-1
32,3,-1
75,4,-1
52,9,-1
61,6,-1
39,7,-1
55,7,-1
60,8,-1
79,4,-1
49,8,-1
43,4,-1
92,1,-1
53,9,-1
71,6,-1
75,1,-1
88,4,-1
93,2,-1
75,2,-1
36,6,-1
42,8,-1
87,3,-1
41,1,-1
91,1,-1
89,6,-1
42,5,-1
89,6,-1
40,6,-1
38,9,-1
66,3,-1
85,1,-1
50,1,-1
73,6,-1
86,3,-1
80,3,-1
85,6,-1
32,1,-1
44,4,-1
97,9,-1
82,6,-1
83,5,-1
42,8,-1
34,5,-1
75,3,-1
37,1,-1
62,3,-1
39,4,-1
53,4,-1
40,1,-1
79,7,-1
93,4,-1
60,3,-1
53,1,-1
60,4,-1
87,9,-1
59,8,-1
63,6,-1
71,3,-1
72,7,-1
50,1,-1
87,6,-1
89,4,-1
42,6,-1
35,1,-1
60,7,-1
34,9,-1
54,4,-1
90,4,-1
43,2,-1
49,4,-1
43,1,-1
67,9,-1
75,5,-1
93,7,-1
91,1,-1
53,4,-1
60,6,-1
73,9,-1
61,7,-1
95,1,-1
95,7,-1
37,5,-1
34,4,-1
75,6,-1
54,5,-1
76,3,-1
55,8,-1
77,5,-1
39,2,-1
83,6,-1
36,2,-1
84,6,-1
58,2,-1
61,4,-1
56,3,-1
81,5,-1
70,5,-1
82,3,-1
32,1,-1
61,8,-1
38,3,-1
97,4,-1
90,4,-1
33,5,-1
72,7,-1
96,5,-1
69,2,-1
77,6,-1
88,9,-1
91,7,-1
70,6,-1
53,8,-1
39,1,-1
90,3,-1
42,6,-1
53,9,-1
54,2,-1
80,6,-1
88,1,-1
44,1,-1
90,4,-1
42,6,-1
70,9,-1
94,7,-1
97,4,-1
77,2,-1
58,7,-1
65,9,-1
77,1,-1
71,4,-1
91,1,-1
60,7,-1
51,8,-1
63,8,-1
92,5,-1
71,4,-1
44,9,-1
63,5,-1
40,9,-1
46,9,-1
90,3,-1
44,6,-1
92,5,-1
41,8,-1
85,1,-1
33,4,-1
80,6,-1
65,1,-1
78,4,-1
56,8,-1
58,2,-1
53,6,-1
58,1,-1
50,8,-1
54,3,-1
51,4,-1
35,8,-1
65,5,-1
82,4,-1
40,9,-1
41,8,-1
65,6,-1
53,1,-1
50,9,-1
